name,owner,stargazerCount,created_at,current_date,time_since_created_at_in_seconds,releases_count,url
matrix,Tencent,11576,2018-12-11T07:08:02Z,2024-09-21 22:01:17.105717+00:00,182443995.105717,16,https://github.com/Tencent/matrix
fullstack-tutorial,frank-lam,11548,2018-04-13T01:50:10Z,2024-09-21 22:01:17.105717+00:00,203371867.105717,0,https://github.com/frank-lam/fullstack-tutorial
metersphere,metersphere,11496,2020-02-03T02:06:12Z,2024-09-21 22:01:17.105717+00:00,146260505.105717,166,https://github.com/metersphere/metersphere
cryptomator,cryptomator,11487,2014-02-02T00:43:47Z,2024-09-21 22:01:17.105717+00:00,335654250.105717,178,https://github.com/cryptomator/cryptomator
realm-java,realm,11450,2012-04-20T09:18:42Z,2024-09-21 22:01:17.105717+00:00,392042555.105717,0,https://github.com/realm/realm-java
webmagic,code4craft,11378,2013-04-23T12:57:36Z,2024-09-21 22:01:17.105717+00:00,360234221.105717,26,https://github.com/code4craft/webmagic
grpc-java,grpc,11369,2014-12-08T19:00:00Z,2024-09-21 22:01:17.105717+00:00,308890877.105717,167,https://github.com/grpc/grpc-java
CtCI-6th-Edition,careercup,11291,2015-07-02T06:28:46Z,2024-09-21 22:01:17.105717+00:00,291137551.105717,0,https://github.com/careercup/CtCI-6th-Edition
android-interview-questions,amitshekhariitbhu,11268,2017-07-09T18:47:24Z,2024-09-21 22:01:17.105717+00:00,227330033.105717,0,https://github.com/amitshekhariitbhu/android-interview-questions
ImmersionBar,gyf-dev,11268,2017-04-19T05:10:09Z,2024-09-21 22:01:17.105717+00:00,234377468.105717,0,https://github.com/gyf-dev/ImmersionBar
PermissionsDispatcher,permissions-dispatcher,11222,2015-08-15T21:41:05Z,2024-09-21 22:01:17.105717+00:00,287281212.105717,40,https://github.com/permissions-dispatcher/PermissionsDispatcher
SlidingMenu,jfeinstein10,11080,2012-06-30T05:14:23Z,2024-09-21 22:01:17.105717+00:00,385922814.105717,0,https://github.com/jfeinstein10/SlidingMenu
interview,mission-peace,11078,2014-07-20T21:27:31Z,2024-09-21 22:01:17.105717+00:00,321064426.105717,0,https://github.com/mission-peace/interview
androidannotations,androidannotations,11063,2012-01-06T08:48:03Z,2024-09-21 22:01:17.105717+00:00,401116394.105717,0,https://github.com/androidannotations/androidannotations
FlycoTabLayout,H07000223,11050,2015-11-09T01:53:19Z,2024-09-21 22:01:17.105717+00:00,279922078.105717,4,https://github.com/H07000223/FlycoTabLayout
newbee-mall,newbee-ltd,11032,2019-09-21T03:56:04Z,2024-09-21 22:01:17.105717+00:00,157917913.105717,0,https://github.com/newbee-ltd/newbee-mall
FileDownloader,lingochamp,11017,2015-12-22T11:17:16Z,2024-09-21 22:01:17.105717+00:00,276173041.105717,65,https://github.com/lingochamp/FileDownloader
SmarterStreaming,daniulive,10922,2016-03-26T14:46:02Z,2024-09-21 22:01:17.105717+00:00,267952515.105717,0,https://github.com/daniulive/SmarterStreaming
jsoup,jhy,10881,2009-12-19T01:29:58Z,2024-09-21 22:01:17.105717+00:00,465769879.105717,14,https://github.com/jhy/jsoup
cas,apereo,10865,2011-09-09T01:36:42Z,2024-09-21 22:01:17.105717+00:00,411423875.105717,276,https://github.com/apereo/cas
javapoet,square,10808,2013-02-01T16:56:30Z,2024-09-21 22:01:17.105717+00:00,367218287.105717,0,https://github.com/square/javapoet
vlayout,alibaba,10801,2017-02-27T08:11:47Z,2024-09-21 22:01:17.105717+00:00,238772970.105717,34,https://github.com/alibaba/vlayout
OpenRefine,OpenRefine,10799,2012-10-15T02:22:48Z,2024-09-21 22:01:17.105717+00:00,376688309.105717,60,https://github.com/OpenRefine/OpenRefine
platform_frameworks_base,aosp-mirror,10632,2008-10-21T18:20:37Z,2024-09-21 22:01:17.105717+00:00,502342840.105717,0,https://github.com/aosp-mirror/platform_frameworks_base
android-async-http,android-async-http,10631,2011-02-20T03:25:07Z,2024-09-21 22:01:17.105717+00:00,428783770.105717,3,https://github.com/android-async-http/android-async-http
okhttp-OkGo,jeasonlzy,10593,2016-01-15T10:35:24Z,2024-09-21 22:01:17.105717+00:00,274101953.105717,14,https://github.com/jeasonlzy/okhttp-OkGo
kkFileView,kekingcn,10542,2017-12-12T11:41:08Z,2024-09-21 22:01:17.105717+00:00,213877209.105717,15,https://github.com/kekingcn/kkFileView
RxPermissions,tbruyelle,10481,2015-09-29T13:55:09Z,2024-09-21 22:01:17.105717+00:00,283421168.105717,11,https://github.com/tbruyelle/RxPermissions
Java-WebSocket,TooTallNate,10473,2010-01-20T23:33:04Z,2024-09-21 22:01:17.105717+00:00,462925693.105717,18,https://github.com/TooTallNate/Java-WebSocket
JiaoZiVideoPlayer,lipangit,10467,2016-02-06T11:04:24Z,2024-09-21 22:01:17.105717+00:00,272199413.105717,78,https://github.com/lipangit/JiaoZiVideoPlayer
debezium,debezium,10459,2016-01-22T20:17:05Z,2024-09-21 22:01:17.105717+00:00,273462252.105717,0,https://github.com/debezium/debezium
clojure,clojure,10442,2010-06-29T20:03:33Z,2024-09-21 22:01:17.105717+00:00,449114264.105717,0,https://github.com/clojure/clojure
auto,google,10416,2013-05-22T21:41:56Z,2024-09-21 22:01:17.105717+00:00,357697161.105717,66,https://github.com/google/auto
jvm,doocs,10414,2018-06-23T01:12:59Z,2024-09-21 22:01:17.105717+00:00,197239698.105717,0,https://github.com/doocs/jvm
plantuml,plantuml,10336,2010-11-04T15:55:50Z,2024-09-21 22:01:17.105717+00:00,438069927.105717,45,https://github.com/plantuml/plantuml
MVPArms,JessYanCoding,10276,2016-08-06T08:49:56Z,2024-09-21 22:01:17.105717+00:00,256482681.105717,25,https://github.com/JessYanCoding/MVPArms
trino,trinodb,10212,2019-01-19T06:38:14Z,2024-09-21 22:01:17.105717+00:00,179076183.105717,0,https://github.com/trinodb/trino
jjwt,jwtk,10210,2014-09-13T01:06:24Z,2024-09-21 22:01:17.105717+00:00,316385693.105717,7,https://github.com/jwtk/jjwt
VirtualApp,asLody,10161,2016-07-06T13:25:23Z,2024-09-21 22:01:17.105717+00:00,259144554.105717,0,https://github.com/asLody/VirtualApp
ViewPagerIndicator,JakeWharton,10137,2011-08-04T17:13:44Z,2024-09-21 22:01:17.105717+00:00,414478053.105717,0,https://github.com/JakeWharton/ViewPagerIndicator
pkl,apple,10133,2024-01-19T17:28:45Z,2024-09-21 22:01:17.105717+00:00,21270752.105717,8,https://github.com/apple/pkl
Activiti,Activiti,10077,2012-09-13T11:34:43Z,2024-09-21 22:01:17.105717+00:00,379419994.105717,969,https://github.com/Activiti/Activiti
glide-transformations,wasabeef,9899,2015-01-09T10:33:29Z,2024-09-21 22:01:17.105717+00:00,306156468.105717,0,https://github.com/wasabeef/glide-transformations
easypermissions,googlesamples,9860,2015-12-22T18:05:53Z,2024-09-21 22:01:17.105717+00:00,276148524.105717,12,https://github.com/googlesamples/easypermissions
paascloud-master,paascloud,9833,2018-03-17T05:40:43Z,2024-09-21 22:01:17.105717+00:00,205690834.105717,0,https://github.com/paascloud/paascloud-master
AVLoadingIndicatorView,HarlonWang,9745,2015-10-24T20:18:33Z,2024-09-21 22:01:17.105717+00:00,281238164.105717,1,https://github.com/HarlonWang/AVLoadingIndicatorView
JsBridge,uknownothingsnow,9736,2015-02-26T12:10:58Z,2024-09-21 22:01:17.105717+00:00,302003419.105717,0,https://github.com/uknownothingsnow/JsBridge
Fragmentation,YoKeyword,9718,2016-02-23T08:54:55Z,2024-09-21 22:01:17.105717+00:00,270738382.105717,30,https://github.com/YoKeyword/Fragmentation
MagicIndicator,hackware1993,9714,2016-06-26T08:20:43Z,2024-09-21 22:01:17.105717+00:00,260026834.105717,12,https://github.com/hackware1993/MagicIndicator
Paper,PaperMC,9701,2016-01-22T05:40:19Z,2024-09-21 22:01:17.105717+00:00,273514858.105717,1,https://github.com/PaperMC/Paper
datahub,datahub-project,9689,2015-11-18T05:47:40Z,2024-09-21 22:01:17.105717+00:00,279130417.105717,88,https://github.com/datahub-project/datahub
resilience4j,resilience4j,9679,2015-06-03T09:21:01Z,2024-09-21 22:01:17.105717+00:00,293632816.105717,34,https://github.com/resilience4j/resilience4j
xManager,Team-xManager,9662,2021-02-08T11:31:10Z,2024-09-21 22:01:17.105717+00:00,114172207.105717,49,https://github.com/Team-xManager/xManager
Android-ObservableScrollView,ksoichiro,9651,2014-11-08T14:45:20Z,2024-09-21 22:01:17.105717+00:00,311498157.105717,0,https://github.com/ksoichiro/Android-ObservableScrollView
CoreNLP,stanfordnlp,9650,2013-06-27T21:13:49Z,2024-09-21 22:01:17.105717+00:00,354588448.105717,16,https://github.com/stanfordnlp/CoreNLP
spark,perwendel,9636,2011-05-05T11:52:05Z,2024-09-21 22:01:17.105717+00:00,422359752.105717,0,https://github.com/perwendel/spark
react-native-camera,react-native-camera,9633,2015-04-01T00:54:40Z,2024-09-21 22:01:17.105717+00:00,299106397.105717,144,https://github.com/react-native-camera/react-native-camera
android-Ultra-Pull-To-Refresh,liaohuqiu,9584,2014-11-13T03:13:10Z,2024-09-21 22:01:17.105717+00:00,311107687.105717,8,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh
spring-boot-api-project-seed,lihengming,9579,2017-06-23T10:06:30Z,2024-09-21 22:01:17.105717+00:00,228743687.105717,4,https://github.com/lihengming/spring-boot-api-project-seed
DanmakuFlameMaster,bilibili,9544,2013-08-11T12:18:50Z,2024-09-21 22:01:17.105717+00:00,350732547.105717,5,https://github.com/bilibili/DanmakuFlameMaster
OpenSearch,opensearch-project,9538,2021-01-29T22:10:00Z,2024-09-21 22:01:17.105717+00:00,114997877.105717,48,https://github.com/opensearch-project/OpenSearch
android-gif-drawable,koral--,9538,2013-01-30T01:37:46Z,2024-09-21 22:01:17.105717+00:00,367446211.105717,61,https://github.com/koral--/android-gif-drawable
kafka-ui,provectus,9514,2019-11-26T15:55:55Z,2024-09-21 22:01:17.105717+00:00,152172322.105717,25,https://github.com/provectus/kafka-ui
spider-flow,ssssssss-team,9501,2020-03-27T11:07:15Z,2024-09-21 22:01:17.105717+00:00,141648842.105717,2,https://github.com/ssssssss-team/spider-flow
AndroidSlidingUpPanel,umano,9496,2013-05-31T18:33:53Z,2024-09-21 22:01:17.105717+00:00,356930844.105717,8,https://github.com/umano/AndroidSlidingUpPanel
Mycat-Server,MyCATApache,9493,2014-12-04T02:46:54Z,2024-09-21 22:01:17.105717+00:00,309294863.105717,7,https://github.com/MyCATApache/Mycat-Server
aws-doc-sdk-examples,awsdocs,9445,2016-08-18T19:06:57Z,2024-09-21 22:01:17.105717+00:00,255408860.105717,0,https://github.com/awsdocs/aws-doc-sdk-examples
zfile,zfile-dev,9433,2019-08-19T13:57:56Z,2024-09-21 22:01:17.105717+00:00,160733001.105717,61,https://github.com/zfile-dev/zfile
feign,OpenFeign,9433,2013-06-26T23:28:16Z,2024-09-21 22:01:17.105717+00:00,354666781.105717,37,https://github.com/OpenFeign/feign
PocketHub,pockethub,9391,2011-09-08T16:52:50Z,2024-09-21 22:01:17.105717+00:00,411455307.105717,1,https://github.com/pockethub/PocketHub
AgentWeb,Justson,9234,2017-05-12T07:45:56Z,2024-09-21 22:01:17.105717+00:00,232380921.105717,21,https://github.com/Justson/AgentWeb
cim,crossoverJie,9225,2018-05-20T15:55:56Z,2024-09-21 22:01:17.105717+00:00,200124321.105717,7,https://github.com/crossoverJie/cim
lawnchair,LawnchairLauncher,9200,2017-03-03T13:12:58Z,2024-09-21 22:01:17.105717+00:00,238409299.105717,29,https://github.com/LawnchairLauncher/lawnchair
testing-samples,android,9183,2014-10-11T03:51:27Z,2024-09-21 22:01:17.105717+00:00,313956590.105717,0,https://github.com/android/testing-samples
AndroidNote,GcsSloop,9150,2016-01-04T23:51:36Z,2024-09-21 22:01:17.105717+00:00,275004581.105717,0,https://github.com/GcsSloop/AndroidNote
Signal-Server,signalapp,9134,2013-12-09T07:10:36Z,2024-09-21 22:01:17.105717+00:00,340383041.105717,0,https://github.com/signalapp/Signal-Server
CalendarView,huanghaibin-dev,9103,2017-03-11T07:16:09Z,2024-09-21 22:01:17.105717+00:00,237739508.105717,0,https://github.com/huanghaibin-dev/CalendarView
MaterialDesignLibrary,navasmdc,8994,2014-09-30T07:37:17Z,2024-09-21 22:01:17.105717+00:00,314893440.105717,3,https://github.com/navasmdc/MaterialDesignLibrary
VirtualAPK,didi,8978,2017-06-29T07:25:05Z,2024-09-21 22:01:17.105717+00:00,228234972.105717,4,https://github.com/didi/VirtualAPK
android-gpuimage,cats-oss,8975,2012-10-04T08:11:58Z,2024-09-21 22:01:17.105717+00:00,377617759.105717,0,https://github.com/cats-oss/android-gpuimage
sonarqube,SonarSource,8942,2011-01-05T11:05:17Z,2024-09-21 22:01:17.105717+00:00,432730560.105717,52,https://github.com/SonarSource/sonarqube
JsonPath,json-path,8869,2011-01-24T13:19:19Z,2024-09-21 22:01:17.105717+00:00,431080918.105717,10,https://github.com/json-path/JsonPath
Aegis,beemdevelopment,8869,2016-08-15T19:10:31Z,2024-09-21 22:01:17.105717+00:00,255667846.105717,63,https://github.com/beemdevelopment/Aegis
storm,nathanmarz,8839,2011-09-17T07:55:13Z,2024-09-21 22:01:17.105717+00:00,410709964.105717,0,https://github.com/nathanmarz/storm
Jetpack-MVVM-Best-Practice,KunMinX,8829,2019-10-31T05:21:01Z,2024-09-21 22:01:17.105717+00:00,154456816.105717,0,https://github.com/KunMinX/Jetpack-MVVM-Best-Practice
StatusBarUtil,laobie,8813,2016-02-15T03:06:06Z,2024-09-21 22:01:17.105717+00:00,271450511.105717,0,https://github.com/laobie/StatusBarUtil
Android_Data,Freelander,8726,2015-04-04T01:37:44Z,2024-09-21 22:01:17.105717+00:00,298844613.105717,0,https://github.com/Freelander/Android_Data
EhViewer,seven332,8725,2014-05-14T12:03:52Z,2024-09-21 22:01:17.105717+00:00,326887045.105717,97,https://github.com/seven332/EhViewer
spring-security,spring-projects,8722,2012-01-10T21:50:57Z,2024-09-21 22:01:17.105717+00:00,400723820.105717,193,https://github.com/spring-projects/spring-security
cassandra,apache,8714,2009-05-21T02:10:09Z,2024-09-21 22:01:17.105717+00:00,484084268.105717,0,https://github.com/apache/cassandra
Android-PullToRefresh,chrisbanes,8704,2011-11-29T09:59:56Z,2024-09-21 22:01:17.105717+00:00,404395281.105717,0,https://github.com/chrisbanes/Android-PullToRefresh
awesome-java-leetcode,Blankj,8694,2017-04-17T15:51:41Z,2024-09-21 22:01:17.105717+00:00,234511776.105717,0,https://github.com/Blankj/awesome-java-leetcode
SpringCloud,zhoutaoo,8680,2017-07-23T14:28:08Z,2024-09-21 22:01:17.105717+00:00,226135989.105717,0,https://github.com/zhoutaoo/SpringCloud
starrocks,StarRocks,8679,2021-09-04T02:29:35Z,2024-09-21 22:01:17.105717+00:00,96233502.105717,118,https://github.com/StarRocks/starrocks
Android-SpinKit,ybq,8617,2016-03-20T08:40:51Z,2024-09-21 22:01:17.105717+00:00,268492826.105717,0,https://github.com/ybq/Android-SpinKit
Calligraphy,chrisjenx,8589,2013-12-20T02:35:45Z,2024-09-21 22:01:17.105717+00:00,339449132.105717,4,https://github.com/chrisjenx/Calligraphy
buck,facebook,8557,2013-04-17T18:12:18Z,2024-09-21 22:01:17.105717+00:00,360733739.105717,57,https://github.com/facebook/buck
AndResGuard,shwenzhang,8528,2015-10-11T11:48:06Z,2024-09-21 22:01:17.105717+00:00,282391991.105717,4,https://github.com/shwenzhang/AndResGuard
junit4,junit-team,8518,2009-01-13T03:41:26Z,2024-09-21 22:01:17.105717+00:00,495137991.105717,13,https://github.com/junit-team/junit4
epoxy,airbnb,8505,2016-08-08T23:05:11Z,2024-09-21 22:01:17.105717+00:00,256258566.105717,76,https://github.com/airbnb/epoxy
dropwizard,dropwizard,8499,2011-01-19T19:52:29Z,2024-09-21 22:01:17.105717+00:00,431489328.105717,164,https://github.com/dropwizard/dropwizard
jna,java-native-access,8470,2011-04-29T13:30:29Z,2024-09-21 22:01:17.105717+00:00,422872248.105717,0,https://github.com/java-native-access/jna
react-native-image-picker,react-native-image-picker,8449,2015-06-08T20:25:31Z,2024-09-21 22:01:17.105717+00:00,293160946.105717,131,https://github.com/react-native-image-picker/react-native-image-picker
BottomBar,roughike,8418,2016-03-16T01:31:05Z,2024-09-21 22:01:17.105717+00:00,268864212.105717,4,https://github.com/roughike/BottomBar
shenyu,apache,8414,2018-07-11T08:17:45Z,2024-09-21 22:01:17.105717+00:00,195659012.105717,10,https://github.com/apache/shenyu
Android-Debug-Database,amitshekhariitbhu,8397,2016-11-16T14:20:24Z,2024-09-21 22:01:17.105717+00:00,247650053.105717,14,https://github.com/amitshekhariitbhu/Android-Debug-Database
hsweb-framework,hs-web,8317,2016-01-18T03:51:39Z,2024-09-21 22:01:17.105717+00:00,273866978.105717,28,https://github.com/hs-web/hsweb-framework
GmsCore,microg,8300,2014-04-23T19:28:47Z,2024-09-21 22:01:17.105717+00:00,328674750.105717,34,https://github.com/microg/GmsCore
checkstyle,checkstyle,8297,2013-08-31T02:05:05Z,2024-09-21 22:01:17.105717+00:00,349041372.105717,149,https://github.com/checkstyle/checkstyle
jmeter,apache,8269,2010-05-26T23:38:07Z,2024-09-21 22:01:17.105717+00:00,452038990.105717,10,https://github.com/apache/jmeter
tsunami-security-scanner,google,8206,2020-06-03T16:20:00Z,2024-09-21 22:01:17.105717+00:00,135754877.105717,23,https://github.com/google/tsunami-security-scanner
MaterialViewPager,florent37,8136,2015-04-24T17:53:15Z,2024-09-21 22:01:17.105717+00:00,297058082.105717,11,https://github.com/florent37/MaterialViewPager
atlas,alibaba,8125,2017-02-28T06:31:43Z,2024-09-21 22:01:17.105717+00:00,238692574.105717,7,https://github.com/alibaba/atlas
flyway,flyway,8123,2012-12-14T18:43:22Z,2024-09-21 22:01:17.105717+00:00,371445475.105717,226,https://github.com/flyway/flyway
AndroidPdfViewer,DImuthuUpe,8120,2016-06-02T20:21:21Z,2024-09-21 22:01:17.105717+00:00,262057196.105717,0,https://github.com/DImuthuUpe/AndroidPdfViewer
shardingsphere-elasticjob,apache,8116,2015-09-11T11:28:52Z,2024-09-21 22:01:17.105717+00:00,284985145.105717,30,https://github.com/apache/shardingsphere-elasticjob
LitePal,guolindev,8100,2013-02-20T03:20:07Z,2024-09-21 22:01:17.105717+00:00,365625670.105717,0,https://github.com/guolindev/LitePal
karate,karatelabs,8087,2017-02-07T15:59:17Z,2024-09-21 22:01:17.105717+00:00,240472920.105717,53,https://github.com/karatelabs/karate
otter,alibaba,8052,2013-08-09T09:31:22Z,2024-09-21 22:01:17.105717+00:00,350915395.105717,10,https://github.com/alibaba/otter
spring-reading,xuchengsheng,8000,2023-09-15T06:42:44Z,2024-09-21 22:01:17.105717+00:00,32195913.105717,0,https://github.com/xuchengsheng/spring-reading
testcontainers-java,testcontainers,7973,2015-04-12T12:44:59Z,2024-09-21 22:01:17.105717+00:00,298113378.105717,76,https://github.com/testcontainers/testcontainers-java
SimianArmy,Netflix,7971,2012-07-06T22:00:05Z,2024-09-21 22:01:17.105717+00:00,385344072.105717,4,https://github.com/Netflix/SimianArmy
hugo,JakeWharton,7920,2013-11-25T09:16:40Z,2024-09-21 22:01:17.105717+00:00,341585077.105717,0,https://github.com/JakeWharton/hugo
subsampling-scale-image-view,davemorrissey,7866,2013-08-26T16:45:25Z,2024-09-21 22:01:17.105717+00:00,349420552.105717,21,https://github.com/davemorrissey/subsampling-scale-image-view
HomeMirror,HannahMitt,7862,2015-08-23T03:20:08Z,2024-09-21 22:01:17.105717+00:00,286656069.105717,0,https://github.com/HannahMitt/HomeMirror
UltimateAndroidReference,aritraroy,7845,2017-04-10T07:28:27Z,2024-09-21 22:01:17.105717+00:00,235146770.105717,0,https://github.com/aritraroy/UltimateAndroidReference
im-server,wildfirechat,7844,2019-01-23T15:21:28Z,2024-09-21 22:01:17.105717+00:00,178699189.105717,98,https://github.com/wildfirechat/im-server
flowable-engine,flowable,7833,2016-10-13T07:21:43Z,2024-09-21 22:01:17.105717+00:00,250612774.105717,26,https://github.com/flowable/flowable-engine
seatunnel,apache,7833,2017-08-05T09:14:47Z,2024-09-21 22:01:17.105717+00:00,225031590.105717,47,https://github.com/apache/seatunnel
material-theme-jetbrains,ChrisRM,7832,2015-09-23T07:15:04Z,2024-09-21 22:01:17.105717+00:00,283963573.105717,17,https://github.com/ChrisRM/material-theme-jetbrains
metrics,dropwizard,7829,2010-02-26T19:44:42Z,2024-09-21 22:01:17.105717+00:00,459742595.105717,118,https://github.com/dropwizard/metrics
beam,apache,7782,2016-02-02T08:00:06Z,2024-09-21 22:01:17.105717+00:00,272556071.105717,44,https://github.com/apache/beam
RxLifecycle,trello-archive,7715,2015-07-20T13:32:23Z,2024-09-21 22:01:17.105717+00:00,289556934.105717,22,https://github.com/trello-archive/RxLifecycle
XPopup,junixapp,7712,2018-12-07T06:16:48Z,2024-09-21 22:01:17.105717+00:00,182792669.105717,221,https://github.com/junixapp/XPopup
kestra,kestra-io,7674,2019-08-24T13:56:15Z,2024-09-21 22:01:17.105717+00:00,160301102.105717,121,https://github.com/kestra-io/kestra
ysoserial,frohoff,7653,2015-01-28T07:13:55Z,2024-09-21 22:01:17.105717+00:00,304526842.105717,1,https://github.com/frohoff/ysoserial
pentaho-kettle,pentaho,7640,2013-10-08T18:27:11Z,2024-09-21 22:01:17.105717+00:00,345699246.105717,1,https://github.com/pentaho/pentaho-kettle
vjtools,vipshop,7631,2018-05-29T09:07:08Z,2024-09-21 22:01:17.105717+00:00,199371249.105717,9,https://github.com/vipshop/vjtools
transmittable-thread-local,alibaba,7600,2013-10-13T08:48:33Z,2024-09-21 22:01:17.105717+00:00,345301964.105717,58,https://github.com/alibaba/transmittable-thread-local
MVVMHabit,goldze,7584,2017-07-21T10:38:40Z,2024-09-21 22:01:17.105717+00:00,226322557.105717,3,https://github.com/goldze/MVVMHabit
FrameworkBenchmarks,TechEmpower,7567,2013-03-22T17:33:54Z,2024-09-21 22:01:17.105717+00:00,362982443.105717,17,https://github.com/TechEmpower/FrameworkBenchmarks
MyBookshelf,gedoor,7563,2018-06-12T03:48:07Z,2024-09-21 22:01:17.105717+00:00,198180790.105717,165,https://github.com/gedoor/MyBookshelf
RxJava-Android-Samples,kaushikgopal,7548,2014-07-23T05:13:52Z,2024-09-21 22:01:17.105717+00:00,320863645.105717,0,https://github.com/kaushikgopal/RxJava-Android-Samples
AndroidAsync,koush,7520,2012-08-24T07:27:04Z,2024-09-21 22:01:17.105717+00:00,381162853.105717,0,https://github.com/koush/AndroidAsync
javacv,bytedeco,7519,2014-04-21T13:50:26Z,2024-09-21 22:01:17.105717+00:00,328867851.105717,11,https://github.com/bytedeco/javacv
android-classyshark,google,7511,2015-10-12T13:40:48Z,2024-09-21 22:01:17.105717+00:00,282298829.105717,17,https://github.com/google/android-classyshark
tomcat,apache,7495,2011-10-01T07:00:19Z,2024-09-21 22:01:17.105717+00:00,409503658.105717,0,https://github.com/apache/tomcat
hellocharts-android,lecho,7435,2014-10-12T09:12:37Z,2024-09-21 22:01:17.105717+00:00,313850920.105717,14,https://github.com/lecho/hellocharts-android
react-native-svg,software-mansion,7432,2016-01-17T14:29:21Z,2024-09-21 22:01:17.105717+00:00,273915116.105717,113,https://github.com/software-mansion/react-native-svg
Shadow,Tencent,7424,2019-06-13T10:50:27Z,2024-09-21 22:01:17.105717+00:00,166533050.105717,5,https://github.com/Tencent/Shadow
algs4,kevin-wayne,7412,2015-08-31T09:28:49Z,2024-09-21 22:01:17.105717+00:00,285942748.105717,0,https://github.com/kevin-wayne/algs4
swagger-core,swagger-api,7374,2011-07-05T23:44:11Z,2024-09-21 22:01:17.105717+00:00,417046626.105717,105,https://github.com/swagger-api/swagger-core
closure-compiler,google,7370,2014-04-16T15:30:36Z,2024-09-21 22:01:17.105717+00:00,329293841.105717,0,https://github.com/google/closure-compiler
SpringCloud-Learning,dyc87112,7358,2016-08-21T03:39:52Z,2024-09-21 22:01:17.105717+00:00,255205285.105717,0,https://github.com/dyc87112/SpringCloud-Learning
LeetCode,yuanguangxin,7350,2020-01-11T01:02:02Z,2024-09-21 22:01:17.105717+00:00,148251555.105717,0,https://github.com/yuanguangxin/LeetCode
ShortcutBadger,leolin310148,7347,2013-11-15T12:51:52Z,2024-09-21 22:01:17.105717+00:00,342436165.105717,0,https://github.com/leolin310148/ShortcutBadger
aeron,real-logic,7331,2014-02-07T17:16:58Z,2024-09-21 22:01:17.105717+00:00,335162659.105717,101,https://github.com/real-logic/aeron
graylog2-server,Graylog2,7330,2010-05-17T21:27:02Z,2024-09-21 22:01:17.105717+00:00,452824455.105717,0,https://github.com/Graylog2/graylog2-server
Mapper,abel533,7320,2014-11-21T11:02:10Z,2024-09-21 22:01:17.105717+00:00,310388347.105717,7,https://github.com/abel533/Mapper
dagger,square,7306,2012-08-02T23:25:32Z,2024-09-21 22:01:17.105717+00:00,383006145.105717,0,https://github.com/square/dagger
Android-Bootstrap,Bearded-Hen,7285,2013-11-01T15:36:17Z,2024-09-21 22:01:17.105717+00:00,343635900.105717,5,https://github.com/Bearded-Hen/Android-Bootstrap
sweet-alert-dialog,pedant,7268,2014-10-19T09:24:09Z,2024-09-21 22:01:17.105717+00:00,313245428.105717,2,https://github.com/pedant/sweet-alert-dialog
VBlog,lenve,7266,2017-12-26T11:01:55Z,2024-09-21 22:01:17.105717+00:00,212669962.105717,0,https://github.com/lenve/VBlog
RePlugin,Qihoo360,7252,2017-06-08T09:39:09Z,2024-09-21 22:01:17.105717+00:00,230041328.105717,19,https://github.com/Qihoo360/RePlugin
TakePhoto,crazycodeboy,7242,2015-08-04T02:05:32Z,2024-09-21 22:01:17.105717+00:00,288302145.105717,15,https://github.com/crazycodeboy/TakePhoto
UltimateRecyclerView,cymcsg,7224,2015-01-28T02:27:45Z,2024-09-21 22:01:17.105717+00:00,304544012.105717,9,https://github.com/cymcsg/UltimateRecyclerView
SDE-Interview-Questions,twowaits,7215,2017-10-25T11:08:52Z,2024-09-21 22:01:17.105717+00:00,218026345.105717,1,https://github.com/twowaits/SDE-Interview-Questions
agera,google,7198,2015-12-17T13:22:58Z,2024-09-21 22:01:17.105717+00:00,276597499.105717,16,https://github.com/google/agera
WeChatLuckyMoney,geeeeeeeeek,7188,2015-09-30T16:11:20Z,2024-09-21 22:01:17.105717+00:00,283326597.105717,20,https://github.com/geeeeeeeeek/WeChatLuckyMoney
xmall,Exrick,7146,2017-07-28T01:49:49Z,2024-09-21 22:01:17.105717+00:00,225749488.105717,0,https://github.com/Exrick/xmall
baritone,cabaletta,7137,2018-08-01T15:34:21Z,2024-09-21 22:01:17.105717+00:00,193818416.105717,77,https://github.com/cabaletta/baritone
ActionBarSherlock,JakeWharton,7100,2011-03-07T17:28:54Z,2024-09-21 22:01:17.105717+00:00,427437143.105717,32,https://github.com/JakeWharton/ActionBarSherlock
gocd,gocd,7099,2013-12-13T05:26:16Z,2024-09-21 22:01:17.105717+00:00,340043701.105717,81,https://github.com/gocd/gocd
SmartTabLayout,ogaclejapan,7089,2015-02-14T11:25:51Z,2024-09-21 22:01:17.105717+00:00,303042926.105717,0,https://github.com/ogaclejapan/SmartTabLayout
awesome-low-level-design,ashishps1,7084,2023-11-17T10:15:12Z,2024-09-21 22:01:17.105717+00:00,26739965.105717,0,https://github.com/ashishps1/awesome-low-level-design
mapstruct,mapstruct,7051,2012-05-28T12:42:42Z,2024-09-21 22:01:17.105717+00:00,388747115.105717,34,https://github.com/mapstruct/mapstruct
Timber,naman14,6993,2015-06-12T16:43:55Z,2024-09-21 22:01:17.105717+00:00,292828642.105717,5,https://github.com/naman14/Timber
elasticsearch-sql,NLPchina,6990,2014-08-24T14:26:31Z,2024-09-21 22:01:17.105717+00:00,318065686.105717,246,https://github.com/NLPchina/elasticsearch-sql
